query,title,url,source,seendate,year
International Yoga Day,"We have to end contradictions through yoga , says PM Modi",https://www.thehindu.com/news/national/international-day-of-yoga-pm-modi-says-we-have-to-end-contradictions-through-yoga/article66992234.ece,,20230621T030000Z,2023
International Yoga Day,  Yoga is India gift to the world : President Droupadi Murmu,https://www.thestatesman.com/india/yoga-is-indias-gift-to-the-world-president-droupadi-murmu-1503192387.html,,20230621T111500Z,2023
International Yoga Day,PM Modi Kicks off Key Visit to US ; to Lead Yoga Session at UN Headquarters Today,https://www.oneindia.com/india/pm-modi-kicks-off-key-visit-to-us-to-lead-yoga-session-at-un-headquarters-today-3575015.html,,20230620T201500Z,2023
International Yoga Day,G20 delegates perform Yoga on 9th International Yoga Day at Raj Bhawan in Goa,https://www.thehindu.com/news/national/other-states/g20-delegates-perform-yoga-on-9th-international-yoga-day-at-raj-bhawan-in-goa/article66992895.ece,,20230621T091500Z,2023
International Yoga Day,Narendra Modi | Prime Minister Narendra Modi to lead unique yoga session at the United Nations Headquarters,https://www.telegraphindia.com/feeds/world/prime-minister-narendra-modi-to-lead-unique-yoga-session-at-the-united-nations-headquarters/cid/1946594,,20230621T060000Z,2023
International Yoga Day,International Yoga Day : Jharkhand Ayush Ministry organizes Yoga event,http://aninews.in/news/national/general-news/international-yoga-day-jharkhands-ayush-ministry-organizes-yoga-event20230621114804/,,20230621T074500Z,2023
International Yoga Day,New Delhi Municipal Council to organise 8 camps in run - up to International Yoga Day,https://www.newindianexpress.com/cities/delhi/2023/jun/16/new-delhi-municipal-councilto-organise-8-camps-in-run-up-tointernational-yoga-day-2585615.html,,20230616T021500Z,2023
International Yoga Day,UN : Yoga event led by PM Modi enters Guinness Book,https://news.webindia123.com/news/Articles/World/20230621/4091211.html,,20230621T154500Z,2023
International Yoga Day,"PM Modi greets people on Yoga day , says coming together of more than 180 countries on India call is historic",https://economictimes.indiatimes.com/news/india/pm-modi-greets-people-on-yoga-day-says-coming-together-of-more-than-180-countries-on-indias-call-is-historic/articleshow/101149952.cms,,20230621T034500Z,2023
International Yoga Day,Haryana CM Nayab Singh Saini attends the Yoga protocol training program in Panchkula,https://news.webindia123.com/news/Articles/India/20250613/4326584.html,,20250613T151500Z,2025
International Yoga Day,International Yoga Day : యోగాకు భారీ ఏర్పాట్లు .. వివరాలు వెల్లడించిన కేంద్రమంత్రి | international yoga day visakha ayush minister Prataprao Jadhav suchi,https://www.andhrajyothy.com/2025/national/international-yoga-day-visakha-ayush-minister-prataprao-jadhav-suchi-1414625.html,,20250612T104500Z,2025
International Yoga Day,  Matter of great fortune that we will do yoga under guidance of Yog guru Baba Ramdev : Haryana CM Nayab Saini,https://news.webindia123.com/news/Articles/India/20250608/4324883.html,,20250608T094500Z,2025
International Yoga Day,Cachar readies for Intl Yoga Day | Guwahati News,https://timesofindia.indiatimes.com/city/guwahati/cachar-readies-for-intl-yoga-day/articleshow/121835237.cms,,20250613T184500Z,2025
International Yoga Day,Gujarat CM Bhupendra Patel participates in  Yog Shivir  in Ahmedabad,https://news.webindia123.com/news/Articles/India/20250611/4325836.html,,20250611T050000Z,2025
International Yoga Day,Hema Malini urges everyone to make yoga a part of life this World Yoga Day,https://www.prokerala.com/news/articles/a1643683.html,,20250613T191500Z,2025
International Yoga Day,"Over 70 , 000 citizens register for Haryana grand Yoga Mahotsav ahead of International Yoga Day",https://www.thestatesman.com/india/over-70000-citizens-register-for-haryanas-grand-yoga-mahotsav-ahead-of-international-yoga-day-1503441820.html,,20250605T140000Z,2025
International Yoga Day,"Under BJP govt , Yoga Day to make official debut in Delhi on June 21",https://www.prokerala.com/news/articles/a1642053.html,,20250607T150000Z,2025
International Yoga Day,"Yoga Connect 2025 : A Hybrid Global Summit on  Yoga for One Earth , One Health  to be held tomorrow in New Delhi",https://news.webindia123.com/news/Articles/India/20250613/4326856.html,,20250613T173000Z,2025
International Yoga Day,Lakhs of students create history with collective Surya Namaskar in State,http://www.dailypioneer.com/2025/state-editions/lakhs-of-students-create-history-with-collective-surya-namaskar-in-state.html,,20250611T214500Z,2025
International Yoga Day,YOGA IBIZA | Yoga y turismo activo en los cinco municipios de Ibiza,https://www.diariodeibiza.es/ibiza/2025/06/13/yoga-turismo-activo-cinco-municipios-118600346.html,,20250613T161500Z,2025
International Yoga Day,ACS Health reviews preparations for yoga day,https://www.tribuneindia.com/news/haryana/acs-health-reviews-preparations-for-yoga-day/,,20250602T231500Z,2025
International Yoga Day,yoga : నెల్లూరులో యోగా కార్యక్రమం .. అధిక సంఖ్యలో పాల్గొన్న ఔత్సాహికులు,https://www.eenadu.net/telugu-news/districts/nellore-yoga-programme-in-nellore/9/125106622,,20250614T080000Z,2025
International Yoga Day,La asociación Enoko celebra el Día Internacional del Yoga con una clase guiada en el Museo,https://www.lanzadigital.com/provincia/puertollano/la-asociacion-enoko-celebra-el-dia-internacional-del-yoga-con-una-clase-guiada-en-el-museo/,,20250604T003000Z,2025
International Yoga Day,Chandrababu Naidu reviews arrangements for Yoga Day celebrations at Vizag,https://www.prokerala.com/news/articles/a1640856.html,,20250603T181500Z,2025
International Yoga Day,RGUKT students to offer yoga training to 10 lakh people under Yogandhra programme,https://www.thehindu.com/news/national/andhra-pradesh/rgukt-students-to-offer-yoga-training-to-10-lakh-people-under-yogandhra-programme/article69649400.ece,,20250602T151500Z,2025
International Yoga Day,"Yoga for One Earth , One Health : the countdown begins",http://www.dailypioneer.com/2025/pioneer-exclusive/yoga-for-one-earth--one-health--the-countdown-begins.html,,20250611T214500Z,2025
International Yoga Day,"Practising yoga is important for physical and mental health , says official",https://www.thehindu.com/news/national/andhra-pradesh/practising-yoga-is-important-for-physical-and-mental-health-says-official/article69694449.ece,,20250614T130000Z,2025
International Yoga Day,విద్యార్థి దశలోనే యోగా శిక్షణ : అయ్యన్న | Yoga Training For Students In Andhra Pradesh,https://www.andhrajyothy.com/2025/andhra-pradesh/yoga-training-for-students-in-andhra-pradesh-1412633.html,,20250606T031500Z,2025
International Yoga Day,Mass yoga session held at popular  Thotlakonda  Buddhist site,https://www.thehindu.com/news/cities/Visakhapatnam/mass-yoga-session-held-at-popular-thotlakonda-buddhist-site/article69645722.ece,,20250601T190000Z,2025
International Yoga Day,Yoga Rally : యోగాకు పెరుగుతున్న ఆదరణ : కలెక్టర్ లక్ష్మీ శా | AP yogandhra yoga awareness rally vijayawada suchi,https://www.andhrajyothy.com/2025/andhra-pradesh/krishna/ap-yogandhra-yoga-awareness-rally-vijayawada-suchi-1413650.html,,20250609T061500Z,2025
International Yoga Day,"International Day of Yoga on June 21 :  ADC chairs preliminary meeting , asks officials to start preparations",https://starofmysore.com/international-day-of-yoga-on-june-21-adc-chairs-preliminary-meeting-asks-officials-to-start-preparations/,,20250610T173000Z,2025
International Yoga Day,Free Yoga Sessions across Tumakuru ahead of International Yoga Day 2025,https://www.thehindu.com/news/cities/bangalore/free-yoga-sessions-across-tumakuru-ahead-of-international-yoga-day-2025/article69649333.ece,,20250602T141500Z,2025
International Yoga Day,"Gujarat CM Bhupendra Patel participates in Yoga Camp at Ahmedabad riverfront under  Swasth Gujarat , Obesity - Free Gujarat  campaign",https://news.webindia123.com/news/Articles/India/20250611/4325941.html,,20250611T090000Z,2025
International Yoga Day,Бесплатные практики и медитации пройдут 21 июня в Мичуринском саду на ВДНХ,https://www.mskagency.ru/materials/3483523,,20250610T203000Z,2025
International Yoga Day,Yoga Day Roma | 21 giugno 2025,https://www.romatoday.it/eventi/yoga-day-roma-21-giugno-2025.html,,20250611T111500Z,2025
International Yoga Day,"Massive yoga camp held for fishermen in Srikakulam , 5 , 000 attend",https://www.thehindu.com/news/national/andhra-pradesh/massive-yoga-camp-held-for-fishermen-in-srikakulam-5000-attend/article69652513.ece,,20250603T143000Z,2025
International Yoga Day,Yogandhra aims to transform State into a  healthy and happy A . P .: Collector,https://www.thehindu.com/news/national/andhra-pradesh/yogandhra-aims-to-transform-state-into-a-healthy-and-happy-ap-collector/article69652415.ece,,20250603T143000Z,2025
International Yoga Day,Haryana CM Nayab Saini Plans Record Yoga Day at Kurukshetra,https://www.newkerala.com/news/o/haryanas-international-yoga-day-state-level-event-held-kurukshetra-497,,20250614T041500Z,2025
International Yoga Day,"Yoga events to be held at 7 , 184 places in Nellore on June 14",https://www.thehindu.com/news/national/andhra-pradesh/yoga-events-to-be-held-at-7184-places-in-nellore-on-june-14/article69691920.ece,,20250613T154500Z,2025
International Yoga Day,"Central Park to Host Thousands for UPLIFTNY25 , a Celebration of Yoga , Healing , and Community Connection",https://www.newsindiatimes.com/central-park-to-host-thousands-for-upliftny25-a-celebration-of-yoga-healing-and-community-connection/,,20250605T200000Z,2025
International Yoga Day,11 - day Yoga camp at IIT - BHU from June 11 | Varanasi News,https://timesofindia.indiatimes.com/city/varanasi/11-day-yoga-camp-at-iit-bhu-from-june-11/articleshow/121606735.cms,,20250604T001500Z,2025
International Yoga Day,యోగాంధ్ర వేడుకలకు విస్తృత ఏర్పాట్లు చేయాలి | Extensive arrangements should be made for Yoga Andhra celebrations,https://www.andhrajyothy.com/2025/andhra-pradesh/visakhapatnam/extensive-arrangements-should-be-made-for-yoga-andhra-celebrations-1413854.html,,20250609T204500Z,2025
International Yoga Day,"Visakhapatnam gears up for Yoga Andhra - 2025 with 1 , 000 participants on International Yoga Day",https://news.webindia123.com/news/Articles/India/20250607/4324750.html,,20250607T193000Z,2025
International Yoga Day,"3 , 000 participants enliven  Yogandhra  awareness event at Chandragiri Fort in A . P . ",https://www.thehindu.com/news/national/andhra-pradesh/3000-participants-enliven-yogandhra-awareness-event-at-chandragiri-fort-in-ap/article69657292.ece,,20250605T071500Z,2025
International Yoga Day,Preparations are under way for Yoga Day celebrations in Madikeri | Mysuru News,https://timesofindia.indiatimes.com/city/mysuru/preparations-are-under-way-for-yoga-day-celebrations-in-madikeri/articleshow/121710271.cms,,20250608T210000Z,2025
International Yoga Day,Free yoga and karate classes - Star of Mysore,https://starofmysore.com/free-yoga-and-karate-classes/,,20250601T164500Z,2025
International Yoga Day,Yoga Day to be celebrated at Mysuru Palace Grounds on June 21 | Mysuru News,https://timesofindia.indiatimes.com/city/mysuru/yoga-day-to-be-celebrated-at-mysuru-palace-grounds-on-june-21/articleshow/121759826.cms,,20250610T200000Z,2025
International Yoga Day,Cleanliness drive held ahead of Yoga Day in Kurukshetra,https://www.hindustantimes.com/cities/chandigarh-news/cleanliness-drive-held-ahead-of-yoga-day-in-kurukshetra-101749063307790.html,,20250605T023000Z,2025
International Yoga Day,Social worker Geetha Srikanth performs 30 yoga asanas at water yoga event in Visakhapatnam,https://news.webindia123.com/news/Articles/India/20250602/4322579.html,,20250602T054500Z,2025
International Yoga Day,"Yoga is beneficial for all , says Anantapur Collector",https://www.thehindu.com/news/national/andhra-pradesh/yoga-is-beneficial-for-all-says-anantapur-collector/article69694713.ece,,20250614T144500Z,2025
International Yoga Day,"First Aid Awareness Workshop Held in Nuh Road Safety and CPR Training सड़क सुरक्षा पर नूंह में तीन दिवसीय कार्यशाला , Faridabad Hindi News",https://www.livehindustan.com/ncr/faridabad/story-first-aid-awareness-workshop-held-in-nuh-road-safety-and-cpr-training-201749660713713.html,,20250611T171500Z,2025
International Yoga Day,Koppal addl DC wants maximum turnout on Yoga Day | Hubballi News,https://timesofindia.indiatimes.com/city/hubballi/koppal-addl-dc-wants-maximum-turnout-on-yoga-day/articleshow/121681562.cms,,20250606T210000Z,2025
International Yoga Day,"Yoga gaining popularity in rural , tribal areas : Parvathipuram MLA",https://www.thehindu.com/news/national/andhra-pradesh/yoga-gaining-popularity-in-rural-tribal-areas-parvathipuram-mla/article69644259.ece,,20250601T141500Z,2025
International Yoga Day,"Wellness Day Ibiza | Fitness , yoga y caminata ecológica para el Global Wellness Day en Ibiza",https://www.diariodeibiza.es/ibiza/2025/06/07/fitness-yoga-caminata-ecologica-global-118352699.html,,20250607T131500Z,2025
International Yoga Day,కొండపల్లి కోటపై యోగాంధ్ర,https://www.eenadu.net/telugu-news/districts/amaravati-krishna-news/6/125106633,,20250614T080000Z,2025
International Yoga Day,"Без сцены , но с аплодисментами : йога - спектакль с видом на город прошёл у Мариинки",https://primamedia.ru/news/2109895/,,20250608T101500Z,2025
International Yoga Day,"Amantes del yoga se darán cita en el castillo de Trujillo , el día 21",https://www.elperiodicoextremadura.com/caceres/2025/06/14/amantes-yoga-daran-cita-castillo-118615076.html,,20250614T094500Z,2025
International Yoga Day,محافظ الفيوم وسفير دولة الهند يشهدان فعاليات الاحتفال باليوم العالمي لليوجا,https://www.shorouknews.com/news/view.aspx?cdate=10062025&id=914ca107-d966-4a74-ad95-ff8092a2af9b,,20250610T204500Z,2025
International Yoga Day,International Yoga Day : 20న ఎల్బీ స్టేడియంలో యోగా వేడుకలు | Telangana to Celebrate International Yoga Day with Grand Event at LB Stadium,https://www.andhrajyothy.com/2025/telangana/telangana-to-celebrate-international-yoga-day-with-grand-event-at-lb-stadium-1413588.html,,20250609T010000Z,2025
International Yoga Day,"Visakha| యోగాడే రికార్డు కోసం ప్రపంచమంతా విశాఖ వైపు చూస్తోంది ! - నారా లోకేష్ - Andhra Prabha | Telugu News Daily , Latest Telugu News , Latest తెలుగు వార్తలు and LIVE Updates | Breaking News in AP and Telangana",https://prabhanews.com/visakha-nara-lokesh-review-on-yoga-day-celebrations/,,20250610T124500Z,2025
International Yoga Day,Yogandhra camp to be held at Gooty Fort on June 2,https://www.thehindu.com/news/national/andhra-pradesh/yogandhra-camp-to-be-held-at-gooty-fort-on-june-2/article69645559.ece,,20250601T150000Z,2025
International Yoga Day,Rayalaseema readies for mega  Yogandhra – 2025  ,https://www.thehindu.com/news/national/andhra-pradesh/rayalaseema-readies-for-mega-yogandhra-2025/article69671764.ece,,20250608T170000Z,2025
International Yoga Day,International Day of Yoga hosted by Brahma Kumaris World Spiritual Organization scheduled for June 22 in New York,https://www.newsindiatimes.com/international-day-of-yoga-hosted-by-brahma-kumaris-world-spiritual-organization-scheduled-for-june-22-in-new-york/,,20250611T191500Z,2025
International Yoga Day,"Ensure flawless arrangements for Yoga Day in Visakhapatnam on June 21 , says Naidu",https://www.thehindu.com/news/national/andhra-pradesh/ensure-flawless-arrangements-for-yoga-day-in-visakhapatnam-on-june-21-says-naidu/article69653589.ece,,20250603T223000Z,2025
International Yoga Day,30k organisations register for Yoga Sangam 2025 : Ayush Ministry,https://www.prokerala.com/news/articles/a1641249.html,,20250605T101500Z,2025
International Yoga Day,"IDY2025 : Yoga Sangam portal crosses 50 , 000 registrations , says Ayush Ministry",https://www.prokerala.com/news/articles/a1642866.html,,20250610T124500Z,2025
International Yoga Day,చంద్రగిరి కోట వద్ద యోగాంధ్ర కార్యక్రమం,https://www.eenadu.net/telugu-news/districts/chittoor-news/2/125100073,,20250604T070000Z,2025
International Yoga Day,Tamil News live updates - 11 June 2025 | இன்றைய செய்திகள் லைவ் சில வரிகளில்,https://www.dailythanthi.com/news/tamilnadu/todays-top-news-in-a-few-lines-11-06-2025-1162590,,20250611T063000Z,2025
International Yoga Day,Tamil News live updates - 11 June 2025 | இன்றைய செய்திகள் லைவ் சில வரிகளில்,https://www.dailythanthi.com:443/news/tamilnadu/todays-top-news-in-a-few-lines-11-06-2025-1162590,,20250611T063000Z,2025
International Yoga Day,Major global days in June,https://www.the-star.co.ke/news/infographics/2025-06-02-major-global-days-in-june,,20250602T114500Z,2025
International Yoga Day,Segunda Edición de Vibra : una semana para reconectar,https://www.elpatagonico.com/segunda-edicion-vibra-una-semana-reconectar-n6155071,,20250610T191500Z,2025
International Yoga Day,La Nación / Invitan a la segunda edición de  Ashtanga yoga para todos  ,https://www.lanacion.com.py/la-nacion-del-finde/2025/06/14/invitan-a-la-segunda-edicion-de-ashtanga-yoga-para-todos/,,20250614T080000Z,2025
International Yoga Day,Yoga workshop organised at Mahatma Jyotiba Phule Rohilkhand University ahead of International Yoga Day,http://www.calcuttanews.net/news/278257089/yoga-workshop-organised-at-mahatma-jyotiba-phule-rohilkhand-university-ahead-of-international-yoga-day,,20250604T093000Z,2025
International Yoga Day,Bulawayo hosts International Day of Yoga - Newsday Zimbabwe,https://www.newsday.co.zw/life-amp-style/article/200042511/bulawayo-hosts-international-day-of-yoga,,20250601T164500Z,2025
International Yoga Day,Se celebrará la Semana de la Yoga en Tandil con múltiples actividades,https://www.eleco.com.ar/la-ciudad/se-celebrara-la-semana-de-la-yoga-en-tandil-con-multiples-actividades,,20250611T174500Z,2025
International Yoga Day,PM Modi expected to participate in Yoga Day celebration in Andhra Pradesh on July 21,http://www.bignewsnetwork.com/news/278255826/pm-modi-expected-to-participate-in-yoga-day-celebration-in-andhra-pradesh-on-july-21,,20250603T180000Z,2025
International Yoga Day,PM Modi expected to participate in Yoga Day celebration in Andhra Pradesh on June 21,http://www.calcuttanews.net/news/278256013/pm-modi-expected-to-participate-in-yoga-day-celebration-in-andhra-pradesh-on-june-21,,20250603T201500Z,2025
International Yoga Day,Ruh sağlığını glendirme etkinliklerinin faydaları var mı ? Uzmanlar anlatıyor,https://www.yenicaggazetesi.com.tr/ruh-sagligini-guclendirme-etkinliklerinin-faydalari-var-mi-uzmanlar-anlatiyor-921546h.htm,,20250602T114500Z,2025
International Yoga Day,AP Govt : ప్రతి ఒక్కరూ పది మొక్కలు నాటండి | World Environment Day Green Revolution In Andhra Pradesh By Chandrababu and Pawan Kalyan,https://www.andhrajyothy.com/2025/andhra-pradesh/world-environment-day-green-revolution-in-andhra-pradesh-by-chandrababu-and-pawan-kalyan-1412548.html,,20250606T031500Z,2025
International Yoga Day,2025首届中国身心健康与疗愈⁺大会圆满闭幕 ： 锚定创新思维 ， 共探跨越周期的智愈力量,https://finance.sina.com.cn/tech/roll/2025-06-03/doc-ineyupqz6648396.shtml,,20250603T070000Z,2025
International Yoga Day,  Matter of great fortune that we will do yoga under guidance of Yog guru Baba Ramdev : Haryana CM Nayab Saini,http://www.bignewsnetwork.com/news/278263858/matter-of-great-fortune-that-we-will-do-yoga-under-guidance-of-yog-guru-baba-ramdev-haryana-cm-nayab-saini,,20250608T113000Z,2025
International Yoga Day,All India Institute of Ayurveda to host Iyengar Yoga Workshop under Yoga Samavesh as part of International Yoga Day celebrations,http://www.calcuttanews.net/news/278264196/all-india-institute-of-ayurveda-to-host-iyengar-yoga-workshop-under-yoga-samavesh-as-part-of-international-yoga-day-celebrations,,20250608T193000Z,2025
International Yoga Day,Cabinet approves remission for 17 life convicts and other key proposals,https://www.thehindu.com/news/national/andhra-pradesh/cabinet-approves-remission-for-17-life-convicts-and-other-key-proposals/article69657523.ece,,20250604T184500Z,2025
International Yoga Day,Concerns rise over massive yoga day event amidst surge in COVID - 19 cases,https://www.thehindu.com/news/cities/Visakhapatnam/concerns-rise-over-massive-yoga-day-event-amidst-surge-in-covid-19-cases/article69653563.ece,,20250603T164500Z,2025
International Yoga Day,Se prepara Coatzacoalcos para la segunda edición del  Yoga Fest 2025  ,https://www.eldictamen.mx/se-prepara-coatzacoalcos-para-la-segunda-edicion-del-yoga-fest-2025/,,20250612T020000Z,2025
International Yoga Day,"Esterillas , bloques y los mejores libros para introducirte en el yoga",https://www.elconfidencial.com/decompras/lifestyle/2022-06-21/yoga-esterillas-bloques-adelgazar-fitness-yogui_3434827/,,20250602T054500Z,2025
International Yoga Day,"Мероприятия , которые Агентство « Москва » планирует освещать 10 июня",https://www.mskagency.ru/materials/3483211,,20250610T061500Z,2025
International Yoga Day,Briefs,http://www.dailypioneer.com/2025/state-editions/briefs-briefs-2025-06-07.html,,20250606T221500Z,2025
International Yoga Day,11 - ия Международен ден на йога : Кога и къде ще има събития ? ,https://www.novinite.bg/articles/269284/11-iya-Mejdunaroden-den-na-joga-Koga-i-kade-shte-ima-sabitiya,,20250613T173000Z,2025
International Yoga Day,11 - ия Международен ден на йога : Кога и къде ще има събития ? ,https://www.novinite.bg/articles/269284/11-iya-mezhdunaroden-den-na-yoga-koga-i-kade-shte-ima-sabitiya,,20250613T144500Z,2025
International Yoga Day,NIMHANS launches Yoga - based Extension Services in community intervention programmes,https://www.thehindu.com/news/national/karnataka/nimhans-launches-yoga-based-extension-services-in-community-intervention-programmes/article69679860.ece,,20250611T030000Z,2025
International Yoga Day,Gujarat CM Bhupendra Patel participates in  Yog Shivir  in Ahmedabad,http://www.calcuttanews.net/news/278269974/gujarat-cm-bhupendra-patel-participates-in-yog-shivir-in-ahmedabad,,20250611T050000Z,2025
International Yoga Day,Gujarat CM Bhupendra Patel participates in  Yog Shivir  in Ahmedabad,http://www.bignewsnetwork.com/news/278269974/gujarat-cm-bhupendra-patel-participates-in-yog-shivir-in-ahmedabad,,20250611T044500Z,2025
International Yoga Day,Celebrate International Day of Yoga by joining a free class | West Orange Times & Observer,https://www.orangeobserver.com/news/2025/jun/13/celebrate-international-day-of-yoga-by-joining-a-free-class/,,20250614T010000Z,2025
International Yoga Day,Giornata Internazionale dello Yoga a Capovaticano Resort,https://travelnostop.com/calabria/alberghi/giornata-internazionale-dello-yoga-a-capovaticano-resort-thalasso-spa_641538,,20250605T143000Z,2025
International Yoga Day,"अंतरराष्ट्रीय योग दिवस की तैयारियां जोरों पर , 21 दिवसीय योग शिविर",https://www.tarunmitra.in/state/uttarakhand/preparations-for-international-yoga-day-21-day-yoga-camp-in/article-91902,,20250613T070000Z,2025
International Yoga Day,Fusion celebrates Global Wellness Day and International Yoga Day,https://vir.com.vn/fusion-celebrates-global-wellness-day-and-international-yoga-day-129797.html,,20250604T130000Z,2025
International Yoga Day,Йога - искусство жизни - Слово Кыргызстана,https://slovo.kg/kultura/joga-iskusstvo-zhizni/,,20250607T191500Z,2025
International Yoga Day,17 మంది జీవిత ఖైదీలకు క్షమాభిక్ష,https://www.sakshi.com/telugu-news/andhra-pradesh/amnesty-granted-17-life-prisoners-2468721,,20250605T023000Z,2025
International Yoga Day,"Un podcast per stimolare la risata , fuori ogni lunedì - Libri",https://www.ansa.it/sito/notizie/cultura/libri/2025/06/13/un-podcast-per-stimolare-la-risata-fuori-ogni-lunedi_4a278898-b4ba-4bda-805d-d951b9c60953.html,,20250613T184500Z,2025
International Yoga Day,"Un podcast per stimolare la risata , fuori ogni lunedì - Libri - Altre Proposte",https://www.ansa.it/sito/notizie/cultura/libri/altre_proposte/2025/06/13/un-podcast-per-stimolare-la-risata-fuori-ogni-lunedi_dea119cf-652c-4b1e-83f0-4f30f9d98925.html,,20250613T184500Z,2025
International Yoga Day,"Un podcast per stimolare la risata , fuori ogni lunedì - Notizie",https://www.ansa.it/marche/notizie/2025/06/13/un-podcast-per-stimolare-la-risata-fuori-ogni-lunedi_72520ad0-0984-4897-8897-e0200d79a106.html,,20250613T173000Z,2025
International Yoga Day,2025首届中国身心健康与疗愈⁺大会 ， 为行业破局增长注入新力量 ！_ 中华网,https://hea.china.com/articles/20250601/202506011680728.html,,20250601T084500Z,2025
International Yoga Day,Международный день йоги отметят в Царицыне,https://icmos.ru/news/mezdunarodnyi-den-iogi-otmetyat-v-caricyne,,20250612T130000Z,2025
International Yoga Day,Son La celebra el Día Internacional del Yoga 2025 con India,https://es.vietnamplus.vn/celebran-dia-internacional-del-yoga-2025-en-provincia-vietnamita-de-son-la-post222441.vnp,,20250614T153000Z,2025
International Yoga Day,CM opens 2nd KalyanMandapam in Gkp | Varanasi News,https://timesofindia.indiatimes.com/city/varanasi/cm-opens-2nd-kalyanmandapam-in-gkp/articleshow/121679429.cms,,20250606T190000Z,2025
International Yoga Day,విద్యార్థులు ఉన్నత స్థానాలకు ఎదగాలి | Students should rise to higher positions,https://www.andhrajyothy.com/2025/andhra-pradesh/visakhapatnam/students-should-rise-to-higher-positions-1413856.html,,20250609T204500Z,2025
International Yoga Day,ಯೋಗದಿಂದ ರೋಗ ಮುಕ್ತರಾಗಿರಿ | Sanjevani,https://www.sanjevani.com/stay-disease-free-with-yoga/,,20250601T144500Z,2025
International Yoga Day,  Temporary Red Zone  in Vizag for PM Visit,https://www.deccanchronicle.com/southern-states/andhra-pradesh/temporary-red-zone-in-vizag-for-pms-visit-1884735,,20250611T230000Z,2025
International Yoga Day,It a YACHT girl summer | Boston . com,https://www.boston.com/community/the-b-side/yacht-girl-summer/,,20250609T144500Z,2025
International Yoga Day,Così lantica via orientale dello Yoga ha sedotto il mondo moderno,https://www.zazoom.it/2025-06-13/cosi-lantica-via-orientale-dello-yoga-ha-sedotto-il-mondo-moderno/17183988/,,20250613T130000Z,2025
International Yoga Day,Dr . Agravat Wellness Center Celebrates International Yoga Day 2025 with 50 % Discount on Holistic Wel,https://www.briefingwire.com/pr/dr-agravat-wellness-center-celebrates-international-yoga-day-2025-with-50-discount-on-holistic-wel,,20250614T130000Z,2025
International Yoga Day,2025首届中国身心健康与疗愈⁺大会闭幕 ： 你寻找的身心健康方案在这里 _ 中华网,https://digi.china.com/articles/20250603/202506031681133.html,,20250603T080000Z,2025
International Yoga Day,"AP | ప‌ర్యావ‌ర‌ణ ప‌రిర‌క్ష‌ణ‌లో ఆద‌ర్శంగా నిలుద్దాం : చంద్రబాబు - Andhra Prabha | Telugu News Daily , Latest Telugu News , Latest తెలుగు వార్తలు and LIVE Updates | Breaking News in AP and Telangana",https://prabhanews.com/lets-set-an-example-in-environmental-protection-chandrababu/,,20250605T110000Z,2025
International Yoga Day,Visakhapatnam gears up for International Yoga Day event on June 21,https://www.thehindu.com/news/cities/Visakhapatnam/visakhapatnam-gears-up-for-international-yoga-day-event-on-june-21/article69695017.ece,,20250614T161500Z,2025
International Yoga Day,Global yoga movement began with PM Modi vision : Prataprao Jadhav,https://ianslive.in/global-yoga-movement-began-with-pm-modis-vision-prataprao-jadhav--20250612180005,,20250612T131500Z,2025
International Yoga Day,La Journée internationale du yoga 2025 promeut les échanges culturels Vietnam - Inde,https://fr.vietnamplus.vn/la-journee-internationale-du-yoga-2025-promeut-les-echanges-culturels-vietnam-inde-post246357.vnp,,20250601T110000Z,2025
International Yoga Day,"BJP minority cell to publicise Operation Sindoor , reach out to Muslims",https://www.moneycontrol.com/news/india/bjp-minority-cell-to-publicise-operation-sindoor-reach-out-to-muslims-13106923.html,,20250610T051500Z,2025
International Yoga Day,Lululemon ฉลอง 10 ปี Align™ ณ The Corner House กรุงเทพฯ,https://praew.com/fashion/high-street-brand/554259.html,,20250610T100000Z,2025
International Yoga Day,Chic et chill  : La Crème Festival lance l  été à Villefranche du vendredi 20 au dimanche 22 juin 2025,https://www.francebleu.fr/evenements/chic-et-chill-la-creme-festival-lance-l-ete-a-villefranche-du-vendredi-20-au-dimanche-22-juin-2025-2603442,,20250601T181500Z,2025
International Yoga Day,"Yoga Day Festival , tutto pronto per la terza edizione a Pergusa",https://www.vivienna.it/2025/06/06/yoga-day-festival-tutto-pronto-per-la-terza-edizione-a-pergusa/,,20250606T093000Z,2025
International Yoga Day,Workshop Conducted to Equip Officials to Meet Surging Demand for IDY2025 Updates,https://orissadiary.com/workshop-conducted-to-equip-officials-to-meet-surging-demand-for-idy2025-updates/,,20250606T080000Z,2025
International Yoga Day,  Modi ke saath Musalman : BJP Muslim outreach in UP,https://www.rediff.com/news/report/modi-ke-saath-musalman-bjps-muslim-reach-out-in-up/20250610.htm,,20250610T080000Z,2025
International Yoga Day,Более 20 мероприятий пройдет на ВДНХ в рамках проекта « Лето в Москве » ,https://www.mskagency.ru/materials/3482185,,20250606T084500Z,2025
International Yoga Day,"Sanatan spirit , sovereign pride : India spiritual surge under PM Modi",https://www.prokerala.com/news/articles/a1640510.html,,20250602T170000Z,2025
International Yoga Day,Free yoga events across Glasgow in lead - up to arena event,https://www.glasgowtimes.co.uk/news/25237212.free-yoga-events-across-glasgow-lead-up-arena-event/,,20250614T071500Z,2025
