video_id,title,channel,upload_date,duration,view_count
Ui4Evwvx2io,"Watch: India PM Modi leads 25,000 yoga devotees for International Yoga Day",euronews,20190621,20,777
tc80x4xIlHA,Yoga session led by PM Modi creates Guinness World Record | WION Pulse,WION,20230621,649,837
xm0_KOSNLTY,PM Modi US Visit | PM Modi Performs Yoga At The UN Headquarters To Mark Yoga Day | PM Modi News,CNN-News18,20230621,356,459
hqSZI4xHvw8,PM Modi Leads Yoga Day Celebrations At UN Headquarters | PM Modi's 1st State Visit To US | NewsX,NewsX Live,20230621,3783,1651
24OcYjeKAZo,PM Modi-led Yoga Day event; 135 nationalities take part in yoga lesson breaking world record,DD India,20230621,3415,271
E4CYCnXnhrk,PM Modi-led Yoga Session At UN Headquarters Creates Guinness World Record | Watch,Hindustan Times,20230621,111,29314
9SZFSBW5MDk,International Yoga Day: 2019: PM Modi departs from Yoga ground of Ranchi,WION,20190621,467,360
vesCA0lzuzA,International Yoga Day: PM Modi announces awards for good yoga,NYOOOZ TV,20160621,125,653
Xh2q22BxBCY,International Day of Yoga 2019: PM Narendra Modi Teaches How to Perform ‘Utrasana’,LatestLY,20190612,165,265
549VedVn4gg,PM Modi-led Yoga session at UN creates Guinness World Record,The Tribune,20230621,72,644
D0WIW75lcGc,"India's Modi leads more than 30,000 on Yoga Day",AFP News Agency,20160621,35,407
KvdAWtb4mVE,"‘Yoga, A Way Of Life’: PM Modi  In Mysuru, Leads International Yoga Day As India Does The Asanas",Times Now,20220621,191,377
n3Zf6ga7ncU,History created! PM Modi’s Yoga event at United Nations headquarters sets Guinness World Record,ANI News,20230621,190,7754
cpgmUSfA334,Indian Prime Minister Narendra Modi indulges in some yoga,Onlooker,20160621,74,4949
VzBqEC3qk3Q,PM Modi’s Yoga Day Event At UN HQ Creates Guinness World Record,India Today,20230621,203,689
p1LbPWuaFJA,"Yoga Has Connected The World With India, Says PM Modi",NDTV,20170621,229,568
QIU7y0WBfgc,PM Modi On Yoga Day 2020: 'Celebrate It At Home & With Family',Republic World,20200621,153,1270
JbzEmGWh1mc,Gravitas US Edition: PM Modi leads Yoga Day event at UN HQ | 180 nations witness India's soft power,WION,20230621,2943,8493
clhT4OwJ_SQ,"PM Modi's Message On International Yoga Day: ""The World Is One Family""",NDTV,20230621,690,284
ieIBcZvf-Fw,Indian PM Narendra Modi takes part in International Yoga Day,Onlooker,20180621,70,577
HSBwdaHZhx4,"Guinness World Record Set At PM Modi-led Yoga Event In United Nations, New York | PM Modi In US",moneycontrol,20230621,135,1250
FFItaOgVdPY,International Yoga Day 2022: PM Modi Leads From Mysuru As India Participates in celebrations,LatestLY,20220621,520,4219
woDftJ5-_hk,PM Modi Leads International Yoga Day Celebrations; Experts Discuss Issue | Latest News,Times Now,20230621,564,417
N9ZnuWKaVGc,WATCH The Latest Visuals Where Modi Would Head The Yoga Day At UN Headquarters,India Today,20230621,490,255
NgjwKnU8Jog,PM Modi tweets Surya Namaskar video ahead of International Yoga Day,Hindustan Times,20190619,291,59793
yU_V9zgUo-k,Watch: PM Modi kick-starts International Yoga Day 2018 celebrations in Dehradun,Hindustan Times,20180621,115,4886
8yPAIC2XRmM,"International Yoga Day | PM Modi, Baba Ramdev & Others Take Part In Celebrations Across India",CRUX,20190621,86,4012
Oti5_j_jtk0,"New World Record created at the International Yoga Day Celebrations at UN HQ, New York",PMO India,20230621,197,7579
oqnebrp_uh0,International Yoga Day: PM Modi at Rajpath | PMO,PMO India,20150621,4387,4327
-asdhNHzVTU,International Yoga Day: PM addresses people | PMO,PMO India,20150621,561,1765
HiwvlEsy2rs,PM Modi’s Speech at International Day of Yoga in Visakhapatnam | Eng Subtitles,PMO India,20251223,1029,1582
SCYYMEUJ7-4,PM Modi at Mass Yoga Demonstration on the occasion of International Yoga Day in Lucknow | PMO,PMO India,20170621,3023,3141
N9K_goSCAIQ,PM Modi addresses the Nation on 6th International Day of Yoga | PMO,PMO India,20200621,838,34577
xBbq3rXmWwc,"PM Narendra Modi leads Historic International Yoga Day Celebrations at UN HQ, New York",PMO India,20230621,4215,52435
FY74Coskjrg,PM Modi appeals to the Nation to mark 6th International Day of Yoga at home with family | PMO,PMO India,20200620,232,22034
boY0d9-ECrI,PM’s video message during International Day of Yoga 2023 with English Subtitles,PMO India,20230724,698,862
rAKtXjjIYvM,PM Modi's address to the Nation & Yoga Session on International Day of Yoga 2018 in Dehradun | PMO,PMO India,20180621,4888,25688
tlQFariES-I,PM Modi's address on 7th International Day of Yoga,Narendra Modi,20210621,1289,125726
jhKwgdUmCDk,India's yoga-loving PM joins millions marking International Yoga Day,The Telegraph,20160621,52,2529
Vk6H0oT1n2U,Indian PM leads yoga exercise,The Telegraph,20150621,41,1635
hPz_P3AXdsk,"PM Modi attends Yoga and Meditation session at 'Yoga for Peace' event in Buenos Aires, Argentina",PMO India,20181129,3351,15813
tALgQWMmE8k,A message from the Hon'ble Prime Minister on the 2nd International Yoga Day | PMO,PMO India,20160621,230,674
7m3OeZTJttc,"PM Modi's speech at 'Yoga for Peace' event in Buenos Aires, Argentina | PMO",PMO India,20181130,1385,8692
VEu1MUKMAHU,"PM Narendra Modi participates in 11th International Yoga Day Celebrations, Visakhapatnam",PMO India,20250621,5415,49612
VPJwv5iWDF4,PM Modi Announces 'Yoga For Vasudhaiva Kutumbakam' As Theme For International Yoga Day,India Today,20230618,1801,1924
AoGAk7zlWvc,"PM Modi at International Day of Yoga event at Capital Campus, Chandigarh | PMO",PMO India,20160621,5858,4543
uRZCB0FquO0,The world comes together for #YogaDay at the UN Headquarters!,PMO India,20230621,110,2269
hgXh4O1k-pM,PM Modi joins people practicing Yoga at Rajpath | PMO,PMO India,20150621,2285,5821
FcliMk-HpcQ,"PM Modi's speech on the occasion of International Yoga Day in Lucknow, Uttar Pradesh | PMO",PMO India,20170621,747,1152
EeWUKcI5ErU,Urge everyone to celebrate 'Yoga Day' with great enthusiasm: PM Modi,Narendra Modi,20220529,294,6254
bJR4oEt6y-c,PM Narendra Modi with 30000 Yoga Practitioners at International Yoga Day celebrations in Chandigarh,Paperwala,20160621,5858,99
HRqjAtCQ_mk,"PM Modi's address on International Day of Yoga 2024, Srinagar",PMO India,20240621,1500,5667
Mpx3CiDMyf0,PM Modi addresses 7th International Yoga Day 2021 | PMO,PMO India,20210621,987,22232
12r5J6PNQ7s,"PM Modi's address at International Day of Yoga event at Capital Campus, Chandigarh | PMO",PMO India,20160621,1430,1146
bUbKvHgR9sc,PM Shri Narendra Modi's address on 7th International Day of Yoga,Bharatiya Janata Party,20210621,1455,17262
vH7IsUCDhoU,"PM Modi's address on the occasion of International Yoga Day 2019 in Ranchi, Jharkhand",PMO India,20190621,1267,4758
9aPgFpsCXyA,"PM Modi leads 5th International Yoga Day Celebrations in Ranchi, Jharkhand",Narendra Modi,20190621,5394,148734
XgAMQHR7AxY,"PM Modi participates in a special event on International Day of Yoga, Srinagar",PMO India,20240621,1685,3697
jzXaQdTqCdM,World marked the fifth Yoga Day with great enthusiasm: PM,Narendra Modi,20190630,185,8063
TmFeVZrZDbg,PM releases coins & stamps on Yoga Day | PMO,PMO India,20150621,170,612
h6BWo6jsiLA,Discover the astonishing benefits of making Yoga a part of your daily routine | #MannKiBaat,Narendra Modi,20230618,102,3554
vOlbsk_ru_U,3rd International Day of Yoga,PIB India,20170621,4323,629
M7gQJsG1-HQ,PM Modi's video message on International Day of yoga celebration at Jabalpur,PMO India,20230621,715,3311
UlQn95zsEe8,PM Modi's speech at 2-day Yoga conference | PMO,PMO India,20150621,2091,2892
gGxfBc2BnNs,PM at inauguration of 2-day Yoga conference | PMO,PMO India,20150621,4394,1856
VKqzSv509xk,PM Narendra Modi to lead ninth edition of International Yoga Day at UN headquarters on June 21,The Economic Times,20230621,91,448
02u0sbxZMuE,Yoga Day 2023: PM Modi interacts with children at UN headquarters in New York,Republic World,20230621,450,2178
H8839nIXsog,Live: Yoga Day 2023 with PM Modi  | United Nations from New York,P1NEWS,20230621,839,1
QQZ7e66-Vgk,Yoga gives us a way of holistic health: PM Modi,Narendra Modi,20210621,138,5710
WvRdKQ_kSSY,PM Narendra Modi addresses the people at Dal Lake on International Yoga Day,PMO India,20240621,425,2110
Ldu0MsFKakY,PM’s Message on the 4th International Yoga Day,Yoga With Modi,20180705,365,29858
yOuA6RUxQP4,Yoga has united people across the entire world: PM,Narendra Modi,20180625,186,5823
WOQMuj49-IY,Yoga – The bridge between inner peace and global harmony,PMO India,20250621,110,1975
LlsAx-TaQw4,PM Modi's remarks at International Day of Yoga at UN headquarters,Narendra Modi,20230621,540,166564
rP98Wu7-YM4,PM Modi’s Yoga Session At UN Headquarters Witnesses High & Mighty,The New Indian,20230621,92,57
n8N-RQgMXmM,8th International Day of Yoga 2022 | Embassy of India in Oslo,Embassy of India in Oslo,20220622,512,145
xivKGF3fDpA,Indian PM Narendra Modi leads the 9th International Day of Yoga | Diya TV,Diya TV,20230622,5728,181
uQxvgH4oTTI,"Yoga Session at Independence Square in Colombo, Sri Lanka | 8th International Day of Yoga",DD India,20220621,240,943
DvdTN0hSEN8,10th INTERNATIONAL DAY OF YOGA,SOA NSS,20240623,86,52
XKe8oiQDR68,PM Modi inaugurates Yoga Wellness Centre in USA via VC,Narendra Modi,20180621,1058,5933
vwaWGxG-J9k,2 Days as Guest of the UN : Yoga Day with India's PM Narendra Modi 🇮🇳🧘🏻‍♀️ and My Song for the Event,Surabhi V,20230715,90,132
w-qMkgmWA4M,"Yoga makes us conscious of everything around us, builds sense of awareness: PM Modi",Narendra Modi,20220621,143,3493
zgUnmoFOTts,6th International Day of Yoga | PM Modi's appeal to people !,BETON BRUT,20200618,290,8
monxOtArSdE,International Yoga Day | PM Modi To Lead International Yoga Day 2023 Event At United Nations News18,CNN-News18,20230617,463,2098
XjzM546PQ6E,Yoga Song by Prominent Artists || 7th International Yoga Day || prime minister of india || pmo india,Relaxation Music OM,20210623,263,92
A-I6xl1E4Is,"Yoga is a means to both fitness and wellness, says PM Modi",Narendra Modi,20200117,85,22934
KOBl2gMTsUI,LIVE : PM Modi takes part in International Day of Yoga celebrations at UN HQ in New York City |,ASTHRA TV PLUS,20230622,5409,40
Sc08I9A0oLU,International Yoga Day 2022 LIVE | PM Modi Leads Yoga Day Celebrations | Zee Telugu,Zee Telugu News,20220621,3690,71
s7Mw13LujzE,PM MODI Reveals Surprising Details About International Yoga Day |  Yoga Day | International Yoga Day,Qvive ,20240620,60,97
msLMRapvN5w,PM's speech at presentation of Yoga awards & launch of AYUSH health centres,Narendra Modi,20190830,1989,29975
H9bF0cVhU4Q,International yoga day #pmoindia #yoga #patanjali #ramdev #india,Lalan Kumar Tiwari,20220621,38,8
7eKq79x4Yjs,PM’s Message on the 4th International Yoga Day Persian,Yoga With Modi,20180620,365,2306
xR9j7yG-94A,International Day of Yoga 2022 - New Zealand,"HIGH COMMISSION OF INDIA WELLINGTON, NEW ZEALAND",20220621,4450,146
Ypwn-vB5jvw,PM Modi appreciates Chennai student for promoting Yoga in a unique way…Watch video!,Narendra Modi,20210624,386,8793
4HN--v2kpz0,"LIVE: PM Modi takes part in 11th International Day of Yoga celebrations in Visakhapatnam, AP",MAKE IN INDIA TV,20250621,5383,51
4Tq_Q3NBE7w,PM Narendra Modi Celebrates 8th International Day Of Yoga At The Historical Majestic Mysuru Palace.,Nasheman News,20220621,466,85
l7_7DjjjTw8,"PM Narendra Modi Yoga Poses at UN HQ, New York | 9th International Yoga Day Celebrations | YOYO TV",YOYO TV Channel,20230621,185,129
55JWQ0PyYVA,Yoga ensures peace of mind: PM Modi,Narendra Modi,20200621,130,29559
kq0zMkc1jQw,International Day of Yoga  | Modi | Live | Covid19 | Corona | GDP  | Godi Media | Coming Bharat,Coming Bharat,20210621,1904,45
tqbPqSzob_I,PM Modi to lead Yoga Day at UN in New York  on June 21|PMmodi,tvbharat24,20230614,264,14
9H9dwtG_Ing,PM’s Message on the 4th International Yoga Day German,Yoga With Modi,20180620,365,1937
g9Djb2ve7j0,"4th International Day of Yoga, 2018",Ministry of Information & Broadcasting,20180621,5004,531
rJsXB33V1u4,PM Modi addresses the Nation on 6th International Day of Yoga | PMO  BJ tv Live Date : 21-06-2020,BJ tv,20200623,39,1
ebvmT7p-b3U,MoS PMO Dr. Jitendra Singh speaks to media at 4th International Yoga Day programme,Newsroom TNN,20180621,88,12
gyzZ0NEALWU,#international yoga day #yoga #pmoindia #narendramodi #yogaforbeginners #yogalife,Shakir Akki,20220621,599,920
6sga3rGtAx0,International Yoga Day Celebration,Electrical LeGhA,20180622,217,211
CDRLQqlYefc,PM’s Message on the 4th International Yoga Day Russian,Yoga With Modi,20180620,365,2784
uQEn4vwwLYg,"Visuals of 8th International Day of Yoga 2022 from ISA Sports City, Bahrain",DD India,20220621,520,519
hhpZxb7v5eg,How The World Celebrates International Day of Yoga,Yoga Lifestyles,20160624,71,41
__cd-Hi0gnQ,Yoga international Day #yogaforselfcare @pmoindia @themillenniumschoolhmel @hmel-india,Khwaish The Wonder girl,20240620,60,350
G26RqtF4sm8,PM’s Message on the 4th International Yoga Day Korean,Yoga With Modi,20180620,365,1795
0_LsEX9HOjE,International Day of Yoga 2020,AsiaSocietyHK,20200621,4349,826
Kq6KSPBrf3g,Yoga Day || 8th International Yoga Day 21st June 2022 || PMO INDIA| Yoga Guru||@tntskillcentre,TNT Skill Centre,20220621,290,223
DjuOaweshUs,PM’s Message on the 4th International Yoga Day Spanish,Yoga With Modi,20180620,365,1805
Qy14dSLN-mA,"M-Yoga App will help fulfill motto of ‘One World, One Health’: PM Modi",Narendra Modi,20210621,83,33879
quLNVEqK7sU,International Day of Yoga (2022),Indian Diplomacy,20240508,331,383
VT5itSvfn5g,Common Yoga Protocol English (Full Version) International Day of Yoga   2017,Indian Diplomacy,20170612,3506,20161
B7XpkH6pzlg,YOGA FOR THE WORLD - Celebrating the First International Day of Yoga (Full Movie),Indian Diplomacy,20160609,1827,8353
DVsSBfS34Fk,Yoga for the world: Celebrating the International Day of Yoga (Abridged version),Indian Diplomacy,20160801,599,7071
OZPYoTwVGm4,9th International Day of Yoga 2023 - Yoga for Vasudhaiva Kutumbakam,Indian Diplomacy,20230707,344,161
xy1JWUOLZn8,International Day of yoga 2023 -Yoga for Arctic to Antarctic,Indian Diplomacy,20230707,124,194
YuN7qDutOQc,International Day of Yoga 2023 - Ocean ring of Yoga,Indian Diplomacy,20230707,97,160
GjsCjBD6aaE,Yoga : Harmony with Nature (Promo),Indian Diplomacy,20150609,214,22796
FEAID-8Xbyo,10th International Day of Yoga (IDY 2024),Indian Diplomacy,20240702,362,457
60MZYloKTdU,2nd International Day of Yoga Celebration,Indian Diplomacy,20160727,147,437
PSbOrSZKbfs,International Day of Yoga 2023 - Yoga by G20 Member Countries,Indian Diplomacy,20230707,282,150
9puS4NcoHQ4,A Day of Oneness- First International Day of Yoga,Indian Diplomacy,20150701,258,632
3LxK-TiifzQ,Yoga: Harmony With Nature (Short),Indian Diplomacy,20150529,501,4590
TpTRtaSEGrE,Modi showcases yoga and India's cultural diplomacy on the UN lawn • FRANCE 24 English,FRANCE 24 English,20230621,254,3366
81J_pa88Mi4,International Day of Yoga with Sadhguru at UNESCO - Crafting a Conscious Planet,Sadhguru,20230621,7530,224948
SkT4ll953as,"Perspective : Yoga: India's Soft Power | 21 June, 2022",Sansad TV,20220621,1333,7769
ZelH0Jywa5Q,Indian diplomatic community performs yoga asanas in Islamabad,WION,20180621,34,265
d_PgNocg3z4,India's Modi showcases yoga at United Nations,Associated Press,20230621,84,5554
6YPmSaTu468,International Yoga Day | Indian PM Modi's Diplomatic Soft Power at Work | UPSC/IAS 2022-2023,BYJU'S IAS,20220621,479,5513
KgTyB6UNeUM,Modi's yoga diplomacy,TRT World,20180620,145,18686
qZGQBgF5Uhk,International Day of Yoga 2019 Messages from our friends in Oman,"Embassy of India, Muscat",20190621,520,114
HcbG1q7iL8I,How has India Benefited from International Yoga Day? | Vantage with Palki Sharma,Firstpost,20240621,528,45683
LAuhSmFz9rM,World Watches India's Soft Power As PM Modi Leads Yoga Day Celebrations At UN HQ In U.S,Times Now,20230621,1564,1018
OWcoPzas0Tc,Indian Embassy Celebrates International Yoga Day In Rome,NDTV,20210621,86,13399
e81UHZM44vU,From Yoga Day to State Dinner: A detailed look into PM Narendra Modi’s US visit itinerary,Times Of India,20230615,231,4630
Qg9xS_09m9k,International Day of Yoga 2022,U.S. Embassy India,20220705,89,743
4HdETZiiTyA,"Indian embassy hosts Yoga session at Lincoln Memorial, ahead of International Yoga Day",ANI News,20250620,191,2340
EnaJ6CfZEco,PM Modi LIVE: PM Modi Leads Yoga Session At UN Headquarters | PM Modi In New York  |India Today Live,India Today,20230621,3533,1942
Y7Ye51p2Fj4,International Yoga Day: Permanent Representative of India to UN Ruchira Kamboj on Yoga Day,IndiaTV News English,20230621,81,118
GL7r_NfckrM,"Yoga Is Free From Copyright, Patents, It’s Unifying: PM Modi At UN HQ During Yoga Day Celebration",India Today,20230621,345,377
XgbnqeGbSoQ,PM Modi's state visit to the US: International Yoga Day event at UN HQ creates Guinness World Record,WION,20230621,648,3051
loEP6SecmHE,Modi In US 2023 | Former Diplomat Asoke Mukerji On PM Modi 'Soft Diplomacy Via Yoga' | News18,CNN-News18,20230622,685,2597
_Os9D-PwLC4,"Global Leaders, Royals, and Citizens Unite for International Yoga Day 2025",India Today Global,20250621,161,47
zHHHJqUBbqo,From UNGA Podium In 2014 To UN Park In 2023: How PM Modi Took Yoga Global,NDTV,20230621,227,1140
RXRgRsoNRmk,PM Modi leads unique Yoga Day event at UN headquarters in New York,South Asia Newsline,20230621,58,16
MkrFz5QRjOs,Yoga goes global: Soft diplomacy or public relations stunt?,NDTV,20150621,1206,2887
GREtxk36fQ8,"PM Modi: Yoga is accessible to all, free from patents and copyrights | International Yoga Day",WION,20230621,660,2828
8DMZ-pghVQM,Prime Minister Modi To Lead International Yoga Day Celebrations At U.N. Headquarters | World News,MIRROR NOW,20230618,83,724
tO2uXTDYWlY,PM Modi Leads Yoga Day Celebrations At UN Headquarters In New York,NDTV,20230621,6875,1274
NpaZzoUxA7Q,"Ahead Of PM Modi-Led Yoga Event, Bharat Mata Ki Jai Echoes | Rahul Kanwal Reports Live From NY",India Today,20230621,364,5026
rt_u26zF2-s,Ambassador Arun K  Singh's Message On 'International Day of Yoga',India in USA,20150617,80,330
kw4G_lFolN8,Ambassador Asoke Mukerji on International Day of Yoga,United Nations in India,20201024,1034,84
0OCahmfR-do,UN declares June 21 as World Yoga Day,Headlines Today,20141212,55,376
YqBK6R_wCTs,UN Secy General Ban Ki moon message on International Day of Yoga,Ministry of Information & Broadcasting,20150622,240,121
vSAjQ2TJylE,Foreign diplomats in Delhi roll out mats for workouts to mark International Yoga Day,Indiafile,20160621,243,305
HSNlOjQ9GAE,India Embassy in Oman showcases beauty and bliss of Yoga ahead of International Yoga Day,The Tribune,20230621,80,368
kC8obfUPN1I,International Day of Yoga celebration in China | Guardian Ring For Yoga,DD India,20220621,95,900
sHqUVG00auM,"Watch | Let Us Use The Power Of Yoga To Build A Peaceful World, Greener Future: PM Modi At UN",India Today,20230621,507,4235
_XD1y8gB5uw,International day of Yoga,TRT World,20190621,178,1930
FScktN86c9M,Embassy of India in Serbia Hosts Yoga Day 2020,CorD Magazine Politics:Business:Diplomacy:Society,20200628,302,494
tNjjAkVRo7o,EAM: 'Inspired by Global Yoga Enthusiasm; Delighted by Diplomatic Participation in Yoga Session',Times Now,20240621,132,256
k3ah_oe8tus,Yoga Event to celebrate the International Day of Yoga 2022,"Embassy of Japan, New Delhi",20220621,140,403
DsV7FJ0Xvnk,"Consulate General of India, Chicago presents the 5th International Day of Yoga",Asian Media Broadcasting,20190620,4702,169
