video_id,in_phase2,in_v1,has_transcript,status
Zi6BXd5OjrI,True,False,False,phase2_missing_transcript
Zw9gOSluAgs,False,True,True,legacy_only_with_transcript
ZyL0KYXzLUk,True,False,False,phase2_missing_transcript
_0MwXCqfBhI,False,True,False,legacy_only
_2N76VAMTTg,False,True,False,legacy_only
_8IpP4tZP4k,True,False,False,phase2_missing_transcript
_Clih3Gxw8w,True,False,False,phase2_missing_transcript
_IKq9_hxfR8,True,False,False,phase2_missing_transcript
_Os9D-PwLC4,True,False,False,phase2_missing_transcript
_RfGDud954c,False,True,True,legacy_only_with_transcript
_W9uV2M5Lk4,False,True,True,legacy_only_with_transcript
_W_YVNiXGGE,False,True,False,legacy_only
_XD1y8gB5uw,True,False,False,phase2_missing_transcript
_Yw5vdlCb84,True,False,False,phase2_missing_transcript
_ZsocsKw4b4,False,True,False,legacy_only
__cd-Hi0gnQ,True,False,False,phase2_missing_transcript
_czzoFZX0hE,True,False,False,phase2_missing_transcript
_eGMMUy1QmM,False,True,False,legacy_only
_giKMfAT04A,False,True,False,legacy_only
_gnqE3gleVk,False,True,False,legacy_only
_toQO6FP6eQ,False,True,False,legacy_only
_uNzZEEOHsQ,True,False,False,phase2_missing_transcript
a3JgCq_Nj54,False,True,False,legacy_only
a82BHNj5ckc,False,True,False,legacy_only
aBw1tuS36HY,True,False,False,phase2_missing_transcript
aCShfdSnJYA,False,True,False,legacy_only
aEHLa5sa_T8,False,True,False,legacy_only
aFcZReES734,False,True,True,legacy_only_with_transcript
aIIEI33EUqI,False,True,False,legacy_only
aIuo_SLGMVc,True,False,False,phase2_missing_transcript
aJcRd6zIqUw,False,True,True,legacy_only_with_transcript
aJouQlY2EXA,False,True,True,legacy_only_with_transcript
aM0kgKIz9UM,True,False,False,phase2_missing_transcript
aNtU9ckvUUc,False,True,False,legacy_only
aQ3znaD0cCg,True,False,False,phase2_missing_transcript
aRZPKYnfYS0,False,True,True,legacy_only_with_transcript
aTuGRHXZlEM,False,True,False,legacy_only
aa8oTro4zvE,False,True,False,legacy_only
acDFS8j7MCs,True,False,False,phase2_missing_transcript
acHlKJjhxBs,False,True,True,legacy_only_with_transcript
acfiSv4S9aY,False,True,True,legacy_only_with_transcript
ad8IrsK5oTc,False,True,True,legacy_only_with_transcript
admX6957Epc,False,True,False,legacy_only
ae9s3uSs09A,False,True,False,legacy_only
agqZWtuol2E,False,True,True,legacy_only_with_transcript
ahO5rVyXtBw,True,False,False,phase2_missing_transcript
ahXBJe3GWiQ,False,True,False,legacy_only
ak80a2B_oAs,False,True,False,legacy_only
aoIxsKGu69I,True,False,False,phase2_missing_transcript
aoMMiEGVz3w,False,True,False,legacy_only
aqUwqN4UbGU,False,True,False,legacy_only
atFX3FjIx4Y,False,True,True,legacy_only_with_transcript
atUqSETYmmo,True,False,False,phase2_missing_transcript
azMcABrZNuo,False,True,True,legacy_only_with_transcript
b5mG-SUWuGk,False,True,False,legacy_only
b89U8h63uSI,True,False,False,phase2_missing_transcript
b9OTdjVl7o4,False,True,False,legacy_only
bJR4oEt6y-c,True,False,False,phase2_missing_transcript
bJgAp7SRgMk,True,False,False,phase2_missing_transcript
bLV-SO_FDbA,False,True,True,legacy_only_with_transcript
bMY2KUyz330,True,False,False,phase2_missing_transcript
bPeRBLQeSDw,False,True,True,legacy_only_with_transcript
bUbKvHgR9sc,True,False,False,phase2_missing_transcript
bY8j85ac634,False,True,False,legacy_only
bYf5oUBqcvs,True,False,False,phase2_missing_transcript
ba5bDFK5IcA,False,True,False,legacy_only
bccEoJ0G6qE,True,False,False,phase2_missing_transcript
bfagZf_1n-s,False,True,True,legacy_only_with_transcript
bj1jqaSsXvM,True,False,False,phase2_missing_transcript
bnKWCuyZQy0,True,False,False,phase2_missing_transcript
boY0d9-ECrI,True,False,False,phase2_missing_transcript
bq_vX0Uz9SA,False,True,True,legacy_only_with_transcript
btBM0lRRwlQ,True,False,False,phase2_missing_transcript
c8A_BkXMcKA,True,False,False,phase2_missing_transcript
c9LrrYZVGsg,False,True,False,legacy_only
cABZMOjn23I,False,True,False,legacy_only
cEebNNbLlQU,True,False,False,phase2_missing_transcript
cFooVAkqFiU,True,False,False,phase2_missing_transcript
cJEAK5Qks9U,True,False,False,phase2_missing_transcript
cMqkFWlaguo,False,True,True,legacy_only_with_transcript
cQd85Evi0ak,True,False,False,phase2_missing_transcript
cTKSKpPBWZ4,False,True,False,legacy_only
cTROSBZjNoU,False,True,False,legacy_only
cU34euFNPN0,False,True,True,legacy_only_with_transcript
cbQTJMmoqic,False,True,True,legacy_only_with_transcript
cfSJh6lQGUM,True,False,False,phase2_missing_transcript
cgJCsshL4Fk,False,True,False,legacy_only
cgntdQFL3IA,False,True,False,legacy_only
ch5C8xn2IXc,False,True,False,legacy_only
cipmQDkJWRk,True,False,False,phase2_missing_transcript
ckQIyUR-YYQ,True,False,False,phase2_missing_transcript
clhT4OwJ_SQ,True,False,False,phase2_missing_transcript
cpePPqa-iYw,False,True,True,legacy_only_with_transcript
cpgmUSfA334,True,False,False,phase2_missing_transcript
cphIHGmikOs,True,False,False,phase2_missing_transcript
cyUhWpbpho8,False,True,True,legacy_only_with_transcript
d-wau41ipnA,True,False,False,phase2_missing_transcript
d5rD6w6zgpQ,False,True,True,legacy_only_with_transcript
dAShZEWOZk8,False,True,False,legacy_only
dAaBy_m3K3s,False,True,False,legacy_only
dDGzam7WYEE,True,False,False,phase2_missing_transcript
dGKd7pdpdJ0,True,False,False,phase2_missing_transcript
dHJUV_WBYp8,False,True,False,legacy_only
dIiWtTgIfvI,False,True,True,legacy_only_with_transcript
dLYgy46XqCA,False,True,True,legacy_only_with_transcript
dN7-tXsrjYk,True,False,False,phase2_missing_transcript
dP59MeR6BPI,False,True,False,legacy_only
dPGr8P5zcsE,False,True,True,legacy_only_with_transcript
dU0Y-ZTNYxo,True,False,False,phase2_missing_transcript
dW9UwLVjvak,True,False,False,phase2_missing_transcript
dYHa2AQPw2g,False,True,False,legacy_only
d_PYT6CElGg,True,False,False,phase2_missing_transcript
d_PgNocg3z4,True,False,False,phase2_missing_transcript
deco9KHty04,True,False,False,phase2_missing_transcript
dhrsxFdkzNQ,True,False,False,phase2_missing_transcript
dqBIj2O3Pdk,True,False,False,phase2_missing_transcript
dsbK-YLLB-U,True,False,False,phase2_missing_transcript
dvwixpYQqpo,False,True,True,legacy_only_with_transcript
dzFhf3u6hFQ,False,True,True,legacy_only_with_transcript
e0WDBtTr7_o,True,False,False,phase2_missing_transcript
e2LOM-0nNIc,False,True,False,legacy_only
e47u4UDfWOg,True,False,False,phase2_missing_transcript
e6VrBKMUWdE,True,False,False,phase2_missing_transcript
e7G67tPRJcE,False,True,False,legacy_only
e7HIxPFbmbI,True,False,False,phase2_missing_transcript
e81UHZM44vU,True,False,False,phase2_missing_transcript
eASFJmBpxwg,False,True,False,legacy_only
eBiqclDEXSM,False,True,False,legacy_only
eJ86TdGHuEA,True,False,False,phase2_missing_transcript
ePBum2c2t9s,False,True,False,legacy_only
eUfaQnDrZxQ,True,False,False,phase2_missing_transcript
eVoTk4wza3U,False,True,False,legacy_only
eVqSWsY_HpQ,True,False,False,phase2_missing_transcript
eWjwbFEcIes,True,False,False,phase2_missing_transcript
eZHXGH0ZrSo,False,True,True,legacy_only_with_transcript
ebvmT7p-b3U,True,False,False,phase2_missing_transcript
eeaerqpZd7g,True,False,False,phase2_missing_transcript
efA3x_JgQd4,False,True,False,legacy_only
efbMFVYfZhA,True,False,False,phase2_missing_transcript
ei6Ih8NTqb8,True,False,False,phase2_missing_transcript
eio-fZMds7E,True,False,False,phase2_missing_transcript
ekcmhzhKMoM,False,True,True,legacy_only_with_transcript
ekzlBsSR8RU,True,False,False,phase2_missing_transcript
elHTghHdW5Y,False,True,False,legacy_only
elZ98SR4PNM,True,False,False,phase2_missing_transcript
epQ8hqrqMrg,True,False,False,phase2_missing_transcript
eryn0fY0e6Q,False,True,False,legacy_only
etHlu9QTTRM,True,False,False,phase2_missing_transcript
euediogFLv4,True,False,False,phase2_missing_transcript
evK_LVE-lwo,False,True,False,legacy_only
ewA_8ffCVds,False,True,True,legacy_only_with_transcript
f0l1TH8N3fQ,True,False,False,phase2_missing_transcript
f3PH1cvX8sM,True,False,False,phase2_missing_transcript
fB9oudYZhi0,False,True,False,legacy_only
fNLgsu4hkMQ,False,True,False,legacy_only
fOA0UJx7oRw,False,True,False,legacy_only
fRuY9gdDD3c,True,False,False,phase2_missing_transcript
fY70rPwLt4s,False,True,False,legacy_only
fZ269RBWrIg,True,False,False,phase2_missing_transcript
fbpwpTzF-oY,True,False,False,phase2_missing_transcript
fe3HotuqUxA,False,True,True,legacy_only_with_transcript
fhX153rnFa8,True,False,False,phase2_missing_transcript
fhbbwc5Q74I,False,True,True,legacy_only_with_transcript
fi98oUBFJv0,False,True,True,legacy_only_with_transcript
fmm7OI7oStQ,False,True,False,legacy_only
fn0b2ndPwys,True,False,False,phase2_missing_transcript
fnEClqDmnyQ,False,True,False,legacy_only
fpu7C9y1lKY,False,True,False,legacy_only
fqwY61YW1Kc,False,True,False,legacy_only
fsWitGfWyHI,True,False,False,phase2_missing_transcript
fttgo7eoNFw,False,True,False,legacy_only
fvsC4x4VBpM,True,True,True,phase2_with_transcript
fys2jjfYeYw,False,True,True,legacy_only_with_transcript
g1H49l0pL98,False,True,True,legacy_only_with_transcript
g1oTXSPqPAY,False,True,True,legacy_only_with_transcript
g7LO_EmHweg,False,True,False,legacy_only
g8MvYG7afaE,True,False,False,phase2_missing_transcript
g9Djb2ve7j0,True,False,False,phase2_missing_transcript
gGxfBc2BnNs,True,False,False,phase2_missing_transcript
gJk-AgfvS_4,False,True,True,legacy_only_with_transcript
gK7m9cLSQJ4,False,True,False,legacy_only
gNQyUal5xhQ,False,True,True,legacy_only_with_transcript
gQ03slMQ8ko,False,True,True,legacy_only_with_transcript
gQJHzjUXk_M,False,True,False,legacy_only
gQw6xE3PXZM,False,True,False,legacy_only
gSBWffqHkss,True,False,False,phase2_missing_transcript
gSpwZOzqbWI,False,True,True,legacy_only_with_transcript
gZhY00KThDQ,False,True,False,legacy_only
gZi7H-scLCA,True,False,False,phase2_missing_transcript
gk7YtCg32HA,False,True,True,legacy_only_with_transcript
gmbXXidEAS8,True,False,False,phase2_missing_transcript
gpXdaM7_P6U,False,True,True,legacy_only_with_transcript
gyoHZvaX_W8,False,True,False,legacy_only
gyzZ0NEALWU,True,False,False,phase2_missing_transcript
gzzheaIcPvw,False,True,False,legacy_only
h04WxS5eoik,False,True,False,legacy_only
h0UrbyV3jUY,True,False,False,phase2_missing_transcript
h1OxpsDKpHM,True,False,False,phase2_missing_transcript
h25_SJQ1JdM,False,True,False,legacy_only
h2vSw6cFllk,False,True,False,legacy_only
h5Urt5O7jmM,False,True,False,legacy_only
h6BWo6jsiLA,True,False,False,phase2_missing_transcript
h7cDzRJTBqE,True,False,False,phase2_missing_transcript
h8Kn1BcuLjE,False,True,True,legacy_only_with_transcript
h8_Wojxcb3s,False,True,False,legacy_only
hDRgMd6DmIo,False,True,True,legacy_only_with_transcript
hEvQgTEe5eY,True,False,False,phase2_missing_transcript
hFpm0Q6hFTc,True,False,False,phase2_missing_transcript
hJbRpHZr_d0,True,True,True,phase2_with_transcript
hJsRLYfa5vA,False,True,False,legacy_only
hPz_P3AXdsk,True,False,False,phase2_missing_transcript
hSPBcQJ4Tx8,True,False,False,phase2_missing_transcript
hV5kJH4ODhs,False,True,False,legacy_only
hZkdJw2n5G4,True,False,False,phase2_missing_transcript
h_3xhGmBEW0,True,False,False,phase2_missing_transcript
ha8MlYhTXyg,True,False,False,phase2_missing_transcript
hbXlKH9WcBQ,False,True,False,legacy_only
hcE7hTlGTxw,False,True,False,legacy_only
hg-7Lyr4zfk,False,True,False,legacy_only
hg6HLBWpbcM,True,False,False,phase2_missing_transcript
hgXh4O1k-pM,True,True,False,phase2_missing_transcript
hhBk9OFBFWk,True,False,False,phase2_missing_transcript
hhpZxb7v5eg,True,False,False,phase2_missing_transcript
hiYhJtcB1eg,True,False,False,phase2_missing_transcript
hl3lWfLfDwA,True,False,False,phase2_missing_transcript
hlgCifQfPnk,True,False,False,phase2_missing_transcript
hnOJOa6X-tI,False,True,True,legacy_only_with_transcript
hnWu7d9JEVg,False,True,False,legacy_only
hnjw5VT6Wvo,False,True,True,legacy_only_with_transcript
horGTVaBTHQ,False,True,False,legacy_only
hqSZI4xHvw8,True,False,False,phase2_missing_transcript
hqX7RyyR-eI,False,True,False,legacy_only
hqdwkIQy4RM,False,True,False,legacy_only
i-Nuc_L4mio,True,False,False,phase2_missing_transcript
i-liV2oL3UM,True,False,False,phase2_missing_transcript
i0SD-sKy5VM,True,False,False,phase2_missing_transcript
i4msUSBffpU,True,False,False,phase2_missing_transcript
iHElBCn0BMI,False,True,False,legacy_only
iHwQb0U3ioA,False,True,True,legacy_only_with_transcript
iII_o5iEnX4,False,True,False,legacy_only
iIuVHilBjjM,False,True,False,legacy_only
iKZTGx6BhOg,False,True,False,legacy_only
iNE_0MHCPBg,True,False,False,phase2_missing_transcript
iQel86HoW9M,True,False,False,phase2_missing_transcript
idv2G_oe8Wc,False,True,False,legacy_only
ieIBcZvf-Fw,True,False,False,phase2_missing_transcript
igBXO3PV6j8,False,True,False,legacy_only
iiFNMAo_0oA,False,True,False,legacy_only
ijS-ruHh_-8,True,False,False,phase2_missing_transcript
ikJlW0G0RDA,False,True,False,legacy_only
ipNOuCnDnaw,False,True,False,legacy_only
ipitZ_o2ut4,False,True,True,legacy_only_with_transcript
iqFu1awvhws,False,True,True,legacy_only_with_transcript
iqvonA0delQ,False,True,False,legacy_only
isDbVzostl8,False,True,False,legacy_only
itEAUfcbYwE,False,True,False,legacy_only
j-f0YHcix90,True,False,False,phase2_missing_transcript
j-uKhBSLL48,True,False,False,phase2_missing_transcript
j5PO8y5YGCo,False,True,False,legacy_only
jHyYaM2oe1E,True,False,False,phase2_missing_transcript
jIazwehjh1Y,False,True,False,legacy_only
jKJWQkQWlTI,True,False,False,phase2_missing_transcript
jMKJYZDqTks,True,False,False,phase2_missing_transcript
jPY5qpGjC4w,False,True,False,legacy_only
jTt72dqMZEU,False,True,False,legacy_only
jZeHD7ysyfw,True,False,False,phase2_missing_transcript
jbwx4QGkqVo,True,False,False,phase2_missing_transcript
jf2XPQlp4-M,True,False,False,phase2_missing_transcript
jhKwgdUmCDk,True,True,False,phase2_missing_transcript
jjIdKAP6PEM,False,True,True,legacy_only_with_transcript
jo790nD7lyE,False,True,False,legacy_only
jpplGOtUdfA,False,True,False,legacy_only
jq3XAReBLtQ,True,False,False,phase2_missing_transcript
jwT2IjDGov8,False,True,True,legacy_only_with_transcript
jzL34Tflum4,False,True,False,legacy_only
jzXaQdTqCdM,True,False,False,phase2_missing_transcript
k1o-qz6eCik,True,False,False,phase2_missing_transcript
k2JHTLlqGuE,True,False,False,phase2_missing_transcript
k3ah_oe8tus,True,False,False,phase2_missing_transcript
k4QR0Xx105s,False,True,False,legacy_only
k4ShTgGxw2c,False,True,True,legacy_only_with_transcript
k8VvGUMDyk4,False,True,False,legacy_only
kC8obfUPN1I,True,False,False,phase2_missing_transcript
kD5FRSTMquw,False,True,True,legacy_only_with_transcript
kMvjE4XbbSU,True,False,False,phase2_missing_transcript
kNbT-o10TeM,False,True,False,legacy_only
kT4s6iZ6mJI,True,False,False,phase2_missing_transcript
kWv-y0TnXgY,False,True,False,legacy_only
keKQxTcz74I,True,False,False,phase2_missing_transcript
kedNHLO5hbo,False,True,False,legacy_only
kf5vQsizv4Q,False,True,True,legacy_only_with_transcript
kkvjhnSG3pQ,True,False,False,phase2_missing_transcript
kpdfHJ7x0dY,True,False,False,phase2_missing_transcript
kq0zMkc1jQw,True,False,False,phase2_missing_transcript
kvd5fCy-ITE,True,False,False,phase2_missing_transcript
kw4G_lFolN8,True,False,False,phase2_missing_transcript
l43cXcxA2Pk,False,True,True,legacy_only_with_transcript
l7_7DjjjTw8,True,False,False,phase2_missing_transcript
l9DWNZ0T4Dg,True,False,False,phase2_missing_transcript
lA9dHOAGUjs,True,False,False,phase2_missing_transcript
lAzBdzQKjVw,True,False,False,phase2_missing_transcript
lEiSE7ibUsI,False,True,False,legacy_only
lF1mDjagcFw,True,False,False,phase2_missing_transcript
lFzm6nIcyoE,True,False,False,phase2_missing_transcript
lKQ3WGLDBjQ,True,False,False,phase2_missing_transcript
lO7RbqPwyz4,True,False,False,phase2_missing_transcript
lRC3UxJF3ZM,True,False,False,phase2_missing_transcript
lULmgJ2vUJI,False,True,False,legacy_only
lUr2dWL-2sg,False,True,True,legacy_only_with_transcript
lWBtlB2oacE,False,True,False,legacy_only
lWmAbivkXj4,False,True,False,legacy_only
lZEucvNNLGg,False,True,False,legacy_only
laKrFedAIYs,True,False,False,phase2_missing_transcript
leGcsIJulLs,False,True,False,legacy_only
lgr6pC8NZ7c,False,True,True,legacy_only_with_transcript
lgw4BkLmugU,True,False,False,phase2_missing_transcript
lhw5-pJoPNk,False,True,True,legacy_only_with_transcript
lk-cywvWusY,False,True,True,legacy_only_with_transcript
lmSGD0I_Xao,True,False,False,phase2_missing_transcript
lnnW0UvLkjw,True,False,False,phase2_missing_transcript
loEP6SecmHE,True,False,False,phase2_missing_transcript
lpphjLp9dW0,False,True,True,legacy_only_with_transcript
lviLklNIk2Q,True,False,False,phase2_missing_transcript
lwld6izt6cA,True,False,False,phase2_missing_transcript
m0_nDLxdPNo,False,True,False,legacy_only
m52e_p4xgOk,False,True,False,legacy_only
m7QwLD4I5iI,True,False,False,phase2_missing_transcript
mEd409l9LBk,False,True,False,legacy_only
mFKrbvCrs5s,True,False,False,phase2_missing_transcript
mJGq4os7l7g,False,True,True,legacy_only_with_transcript
mRqH2Guqg9U,False,True,False,legacy_only
mTfi7qbHXWA,False,True,False,legacy_only
mUGziCc33GU,False,True,False,legacy_only
mX5OESuWuH8,True,False,False,phase2_missing_transcript
mZVIoVj-L4A,False,True,True,legacy_only_with_transcript
mZsX9tw8FoI,True,False,False,phase2_missing_transcript
mb54KIYrqHg,True,False,False,phase2_missing_transcript
mbQGrnyvCaY,False,True,False,legacy_only
mf2NF6zgu9Q,False,True,False,legacy_only
mmG4jDBWIsU,True,False,False,phase2_missing_transcript
monxOtArSdE,True,False,False,phase2_missing_transcript
mopEtlHBDw8,True,False,False,phase2_missing_transcript
msLMRapvN5w,True,False,False,phase2_missing_transcript
msZiKp5fCyw,True,False,False,phase2_missing_transcript
mtE7UXC5mKo,True,False,False,phase2_missing_transcript
mwvnxket_mc,False,True,False,legacy_only
mya_znJAJeM,False,True,False,legacy_only
n-R4Arbkh-s,False,True,False,legacy_only
n0sFQHoOSxI,False,True,True,legacy_only_with_transcript
n1F9VmD1gmg,True,False,False,phase2_missing_transcript
n2iIQ7PTTXc,False,True,True,legacy_only_with_transcript
n3Zf6ga7ncU,True,False,False,phase2_missing_transcript
n5TVO7Cyd9c,False,True,True,legacy_only_with_transcript
n6HfFdQvkws,False,True,True,legacy_only_with_transcript
n8N-RQgMXmM,True,False,False,phase2_missing_transcript
n9BOJ-yyKX8,False,True,False,legacy_only
nJ2pato-6dw,False,True,False,legacy_only
nKiZsVg8doE,True,False,False,phase2_missing_transcript
nKn8YaL_n2U,True,False,False,phase2_missing_transcript
nMcThfs9AIE,False,True,False,legacy_only
nO7_sRZY8FM,False,True,True,legacy_only_with_transcript
nQ0OXzwXiks,False,True,False,legacy_only
nQmVhIS8fJI,True,False,False,phase2_missing_transcript
nTqqHwIw8jE,False,True,False,legacy_only
nYEYlAKv-d0,False,True,True,legacy_only_with_transcript
nfDc7YjEOdE,False,True,False,legacy_only
nfu0vMz3MUA,False,True,False,legacy_only
niR_ZJu_Gc0,True,False,False,phase2_missing_transcript
nma3F37U1iw,False,True,True,legacy_only_with_transcript
np32NBA0XiU,True,False,False,phase2_missing_transcript
nrp-g2BQ1FA,False,True,True,legacy_only_with_transcript
nvMRN2bf0zY,True,False,False,phase2_missing_transcript
nvvUpRFYpZk,True,False,False,phase2_missing_transcript
nyd-xznCpJc,False,True,False,legacy_only
nz5ureft4mQ,False,True,True,legacy_only_with_transcript
o5y-RR-OqjU,False,True,True,legacy_only_with_transcript
o7k5hYchTrg,False,True,True,legacy_only_with_transcript
o9Op6dPMVZY,True,False,False,phase2_missing_transcript
oFeUcv2Xbes,False,True,False,legacy_only
oGTmDFwcUR4,False,True,False,legacy_only
oLu_vk-XYgY,False,True,False,legacy_only
oNhm7-oGNZI,False,True,False,legacy_only
oNomHQfTA_M,True,False,False,phase2_missing_transcript
oPleUTwnEt4,True,False,False,phase2_missing_transcript
oUjU4PSdpGY,False,True,True,legacy_only_with_transcript
oW9LOUCGsiU,True,False,False,phase2_missing_transcript
oX6I6vs1EFs,False,True,False,legacy_only
oYLY4KyNukI,True,False,False,phase2_missing_transcript
ocuerNUWTaM,True,False,False,phase2_missing_transcript
og_Xqy_IHpY,True,False,False,phase2_missing_transcript
ohIQbrp5ifg,False,True,True,legacy_only_with_transcript
oqnebrp_uh0,True,False,False,phase2_missing_transcript
or6mG6Sj-Mw,True,False,False,phase2_missing_transcript
osGhDKjhHWU,True,False,False,phase2_missing_transcript
otGmdJKC1mE,True,True,True,phase2_with_transcript
owcFlE2oe5o,True,False,False,phase2_missing_transcript
oxBFAlHXwSw,False,True,False,legacy_only
oxV3w42RtWE,False,True,False,legacy_only
ozzlSxcDp6o,True,False,False,phase2_missing_transcript
p1LbPWuaFJA,True,False,False,phase2_missing_transcript
p1gfIHVzFv0,False,True,False,legacy_only
p5bDLhtCygo,False,True,False,legacy_only
pBvrz1E2oXg,True,False,False,phase2_missing_transcript
pFIF9-zfelY,False,True,False,legacy_only
pHs84qahXt8,False,True,False,legacy_only
pN4Wv_8DDT0,True,False,False,phase2_missing_transcript
pNDR2cHqdZ4,False,True,True,legacy_only_with_transcript
pODBBQE637I,False,True,True,legacy_only_with_transcript
pORdexOKJ7E,True,False,False,phase2_missing_transcript
pSjXJBEdLhQ,True,False,False,phase2_missing_transcript
pTpoIxe_3C8,True,False,False,phase2_missing_transcript
pUDMxxoNe88,True,False,False,phase2_missing_transcript
pVMoE6ISi0c,False,True,True,legacy_only_with_transcript
pVpQ0sMPXvs,False,True,True,legacy_only_with_transcript
pW_P1E4g3v8,False,True,True,legacy_only_with_transcript
pgfmCg6-Poc,True,False,False,phase2_missing_transcript
piaIDE9_72U,True,False,False,phase2_missing_transcript
pkYT2Jl96aw,False,True,False,legacy_only
psqHgHzaZkQ,False,True,False,legacy_only
puFOuS2sk9w,True,False,False,phase2_missing_transcript
pw7b_iHlpJ8,False,True,True,legacy_only_with_transcript
pxa9i2eotjM,False,True,False,legacy_only
q10D3JUegmE,False,True,True,legacy_only_with_transcript
q5m6tMjcF8k,False,True,True,legacy_only_with_transcript
qAaqF8kgN4M,False,True,True,legacy_only_with_transcript
qBcyeYP6snc,True,False,False,phase2_missing_transcript
qDzYQmJI4tE,True,False,False,phase2_missing_transcript
qGQ-TvsT9pk,True,False,False,phase2_missing_transcript
qGiDcSXeUyw,False,True,False,legacy_only
qMOqrQLJch4,True,False,False,phase2_missing_transcript
qPISCkKM70A,False,True,False,legacy_only
qQYRdiv6Uzc,True,False,False,phase2_missing_transcript
qSDBpZ3aDY4,False,True,False,legacy_only
qUipY3hkyuk,False,True,True,legacy_only_with_transcript
qVvHYyjOMKs,False,True,False,legacy_only
qZGQBgF5Uhk,True,False,False,phase2_missing_transcript
q_0aUDl_DyU,False,True,True,legacy_only_with_transcript
q_eewVT7ZZQ,False,True,False,legacy_only
qaEJuCjQyy0,False,True,True,legacy_only_with_transcript
qbpqq7VB8ek,False,True,True,legacy_only_with_transcript
qk_bP48As5w,False,True,True,legacy_only_with_transcript
qmdbYk9dlpk,False,True,True,legacy_only_with_transcript
qrlR8JYSMu8,True,False,False,phase2_missing_transcript
quLNVEqK7sU,True,False,False,phase2_missing_transcript
qvO6arFk330,False,True,False,legacy_only
qwJuri4y-h4,False,True,True,legacy_only_with_transcript
qwRCjUBN3Ns,True,False,False,phase2_missing_transcript
qxBnGIqKflU,False,True,True,legacy_only_with_transcript
qyUybl8AFCA,True,False,False,phase2_missing_transcript
r-rr9x4b3SU,False,True,True,legacy_only_with_transcript
r7xdgnDNlDM,True,False,False,phase2_missing_transcript
r9znsaHXTM0,True,False,False,phase2_missing_transcript
rAJU5AsaTcc,True,False,False,phase2_missing_transcript
rAKtXjjIYvM,True,False,False,phase2_missing_transcript
rCu4QYhPsuo,False,True,False,legacy_only
rINKCjClLbM,False,True,False,legacy_only
rIhg9dj1AoM,False,True,False,legacy_only
rJsXB33V1u4,True,False,False,phase2_missing_transcript
rOp0boxgcHs,True,False,False,phase2_missing_transcript
rP98Wu7-YM4,True,False,False,phase2_missing_transcript
rTdjQTbm44w,False,True,False,legacy_only
rUuJE4YEVMw,True,False,False,phase2_missing_transcript
r_s9fyqBDDg,True,False,False,phase2_missing_transcript
radAl66VGm4,False,True,False,legacy_only
rcSz2VMCCKU,False,True,True,legacy_only_with_transcript
re3kHp9ASpE,False,True,False,legacy_only
riKrz4kinQM,True,False,False,phase2_missing_transcript
riURtZa6MhU,True,False,False,phase2_missing_transcript
riX52ezg1C0,False,True,False,legacy_only
ridpX-gHIv4,False,True,True,legacy_only_with_transcript
riuwPHJ92l4,False,True,True,legacy_only_with_transcript
rjLFmSXiNS8,False,True,True,legacy_only_with_transcript
rjiuiSiihlE,True,False,False,phase2_missing_transcript
rmTqXCimH6c,False,True,False,legacy_only
rn1Fsc4_x5o,True,False,False,phase2_missing_transcript
ro67GOMTxbs,True,False,False,phase2_missing_transcript
rsD7BTTzAJk,False,True,True,legacy_only_with_transcript
rtF8Y8JOMdQ,False,True,True,legacy_only_with_transcript
rt_u26zF2-s,True,False,False,phase2_missing_transcript
rvqx3ykMPUw,True,False,False,phase2_missing_transcript
rwqxnCbrMsI,False,True,True,legacy_only_with_transcript
s-LKvg_JGws,False,True,False,legacy_only
s13Kt2s9ToI,False,True,False,legacy_only
s1izpoUPv40,False,True,False,legacy_only
s3XjI9qlOCY,True,False,False,phase2_missing_transcript
s48lTIFXmfg,False,True,False,legacy_only
s7Mw13LujzE,True,False,False,phase2_missing_transcript
s8KGHKIF1mU,False,True,False,legacy_only
sHqUVG00auM,True,False,False,phase2_missing_transcript
sMBMcZ9qC1c,True,False,False,phase2_missing_transcript
sR2S1gh9s30,True,False,False,phase2_missing_transcript
sRTrcA3iS3k,False,True,False,legacy_only
sVSCtESeD4E,True,False,False,phase2_missing_transcript
sWPIbPp2rGg,False,True,False,legacy_only
seEJzf3xKuk,False,True,True,legacy_only_with_transcript
seiTzg7frXE,False,True,False,legacy_only
sgYj-8_vS2k,False,True,True,legacy_only_with_transcript
sm6QLZDPFyk,True,False,False,phase2_missing_transcript
smd0j-mQSMg,False,True,True,legacy_only_with_transcript
sqhAuIa5PB4,True,False,False,phase2_missing_transcript
srbLBHWzPIA,True,False,False,phase2_missing_transcript
t-mknfY6GIY,True,False,False,phase2_missing_transcript
t1lLuFgFIi0,False,True,False,legacy_only
t6B6jkuUHEo,True,False,False,phase2_missing_transcript
t8NJ2Ppm7Ho,False,True,False,legacy_only
tALgQWMmE8k,True,False,False,phase2_missing_transcript
tAYDAz0xctI,True,False,False,phase2_missing_transcript
tFXn_fCk0Hw,True,False,False,phase2_missing_transcript
tHkW2akJLfY,True,False,False,phase2_missing_transcript
tNjjAkVRo7o,True,False,False,phase2_missing_transcript
tO2uXTDYWlY,True,False,False,phase2_missing_transcript
tTFBVU3y8kA,False,True,False,legacy_only
tWoy_ZYtB40,False,True,True,legacy_only_with_transcript
tYr0q8HLkQY,True,False,False,phase2_missing_transcript
